Ano;SiglaUF;TSEcod;IBGEcod;Municipio
2010;RS;86177;4306007;CRISSIUMAL
2010;RS;85464;4306056;CRISTAL
2010;RS;88528;4306072;CRISTAL DO SUL
2010;RS;86193;4306106;CRUZ ALTA
2010;RS;89206;4306130;CRUZALTENSE
2010;RS;86215;4306205;CRUZEIRO DO SUL
2010;RS;86231;4306304;DAVID CANABARRO
2010;RS;86665;4306320;DERRUBADAS
2010;RS;85049;4306353;DEZESSEIS DE NOVEMBRO
2010;RS;88188;4306379;DILERMANDO DE AGUIAR
2010;RS;86258;4306403;DOIS IRMAOS
2010;RS;86681;4306429;DOIS IRMAOS DAS MISSOES
2010;RS;84824;4306452;DOIS LAJEADOS
2010;RS;86274;4306502;DOM FELICIANO
2010;RS;86290;4306601;DOM PEDRITO
2010;RS;88463;4306551;DOM PEDRO DE ALCANTARA
2010;RS;86312;4306700;DONA FRANCISCA
2010;RS;84883;4306734;DOUTOR MAURICIO CARDOSO
2010;RS;88307;4306759;DOUTOR RICARDO
2010;RS;86240;4306767;ELDORADO DO SUL
2010;RS;86339;4306809;ENCANTADO
2010;RS;86355;4306908;ENCRUZILHADA DO SUL
2010;RS;86703;4306924;ENGENHO VELHO
2010;RS;85103;4306932;ENTRE IJUIS
2010;RS;85928;4306957;ENTRE RIOS DO SUL
2010;RS;85081;4306973;EREBANGO
2010;RS;86371;4307005;ERECHIM
2010;RS;85022;4307054;ERNESTINA
2010;RS;86410;4307203;ERVAL GRANDE
2010;RS;86436;4307302;ERVAL SECO
2010;RS;86452;4307401;ESMERALDA
2010;RS;88285;4307450;ESPERANCA DO SUL
2010;RS;86479;4307500;ESPUMOSO
2010;RS;85286;4307559;ESTACAO
2010;RS;86495;4307609;ESTANCIA VELHA
2010;RS;86517;4307708;ESTEIO
2010;RS;86533;4307807;ESTRELA
2010;RS;88404;4307815;ESTRELA VELHA
2010;RS;85448;4307831;EUGENIO DE CASTRO
2010;RS;84930;4307864;FAGUNDES VARELA
2010;RS;86550;4307906;FARROUPILHA
2010;RS;86576;4308003;FAXINAL DO SOTURNO
2010;RS;86029;4308052;FAXINALZINHO
2010;RS;88366;4308078;FAZENDA VILANOVA
2010;RS;86592;4308102;FELIZ
2010;RS;86614;4308201;FLORES DA CUNHA
2010;RS;88242;4308250;FLORIANO PEIXOTO
2010;RS;86630;4308300;FONTOURA XAVIER
2010;RS;86657;4308409;FORMIGUEIRO
2010;RS;89222;4308433;FORQUETINHA
2010;RS;98272;4308458;FORTALEZA DOS VALOS
2010;RS;86673;4308508;FREDERICO WESTPHALEN
2010;RS;86690;4308607;GARIBALDI
2010;RS;86720;4308656;GARRUCHOS
2010;RS;86711;4308706;GAURAMA
2010;RS;86738;4308805;GENERAL CAMARA
2010;RS;86746;4308854;GENTIL
2010;RS;86770;4308904;GETULIO VARGAS
2010;RS;86797;4309001;GIRUA
2010;RS;85502;4309050;GLORINHA
2010;RS;86819;4309100;GRAMADO
2010;RS;86762;4309126;GRAMADO DOS LOUREIROS
2010;RS;86789;4309159;GRAMADO XAVIER
2010;RS;86835;4309209;GRAVATAI
2010;RS;84867;4309258;GUABIJU
2010;RS;86851;4309308;GUAIBA
2010;RS;86878;4309407;GUAPORE
2010;RS;86894;4309506;GUARANI DAS MISSOES
2010;RS;85189;4309555;HARMONIA
2010;RS;86398;4307104;HERVAL
2010;RS;88323;4309571;HERVEIRAS
2010;RS;86916;4309605;HORIZONTINA
2010;RS;86800;4309654;HULHA NEGRA
2010;RS;86959;4309704;HUMAITA
2010;RS;84972;4309753;IBARAMA
2010;RS;86975;4309803;IBIACA
2010;RS;86991;4309902;IBIRAIARAS
2010;RS;84964;4309951;IBIRAPUITA
2010;RS;87017;4310009;IBIRUBA
2010;RS;87033;4310108;IGREJINHA
2010;RS;87050;4310207;IJUI
2010;RS;87076;4310306;ILOPOLIS
2010;RS;85685;4310330;IMBE
2010;RS;85782;4310363;IMIGRANTE
2010;RS;87092;4310405;INDEPENDENCIA
2010;RS;86827;4310413;INHACORA
2010;RS;84999;4310439;IPE
2010;RS;85243;4310462;IPIRANGA DO SUL
2010;RS;87114;4310504;IRAI
2010;RS;88382;4310538;ITAARA
2010;RS;85901;4310553;ITACURUBI
2010;RS;86843;4310579;ITAPUCA
2010;RS;87130;4310603;ITAQUI
2010;RS;89249;4310652;ITATI
2010;RS;87157;4310702;ITATIBA DO SUL
2010;RS;85626;4310751;IVORA
2010;RS;87173;4310801;IVOTI
2010;RS;84786;4310850;JABOTICABA
2010;RS;89265;4310876;JACUIZINHO
2010;RS;87190;4310900;JACUTINGA
2010;RS;87211;4311007;JAGUARAO
2010;RS;87238;4311106;JAGUARI
2010;RS;84905;4311122;JAQUIRANA
2010;RS;88587;4311130;JARI
2010;RS;98299;4311155;JOIA
2010;RS;87254;4311205;JULIO DE CASTILHOS
2010;RS;89281;4311239;LAGOA BONITA DO SUL
2010;RS;86886;4311270;LAGOA DOS TRES CANTOS
2010;RS;87270;4311304;LAGOA VERMELHA
2010;RS;85260;4311254;LAGOAO
2010;RS;87297;4311403;LAJEADO
2010;RS;86860;4311429;LAJEADO DO BUGRE
2010;RS;87319;4311502;LAVRAS DO SUL
2010;RS;87335;4311601;LIBERATO SALZANO
2010;RS;86908;4311627;LINDOLFO COLLOR
2010;RS;86924;4311643;LINHA NOVA
2010;RS;88447;4311718;MACAMBARA
2010;RS;87351;4311700;MACHADINHO
2010;RS;88943;4311734;MAMPITUBA
2010;RS;86940;4311759;MANOEL VIANA
2010;RS;86967;4311775;MAQUINE
2010;RS;86983;4311791;MARATA
2010;RS;87378;4311809;MARAU
2010;RS;87394;4311908;MARCELINO RAMOS
2010;RS;87009;4311981;MARIANA PIMENTEL
2010;RS;87416;4312005;MARIANO MORO
2010;RS;88820;4312054;MARQUES DE SOUZA
2010;RS;87432;4312104;MATA
2010;RS;87025;4312138;MATO CASTELHANO
2010;RS;87041;4312153;MATO LEITAO
2010;RS;89303;4312179;MATO QUEIMADO
2010;RS;87459;4312203;MAXIMILIANO DE ALMEIDA
2010;RS;87068;4312252;MINAS DO LEAO
2010;RS;87475;4312302;MIRAGUAI
2010;RS;85820;4312351;MONTAURI
2010;RS;88803;4312377;MONTE ALEGRE DOS CAMPOS
2010;RS;87084;4312385;MONTE BELO DO SUL
2010;RS;87491;4312401;MONTENEGRO
2010;RS;87106;4312427;MORMACO
2010;RS;87122;4312443;MORRINHOS DO SUL
2010;RS;86185;4312450;MORRO REDONDO
2010;RS;87149;4312476;MORRO REUTER
2010;RS;87513;4312500;MOSTARDAS
2010;RS;87530;4312609;MUCUM
2010;RS;88544;4312617;MUITOS CAPOES
2010;RS;87165;4312625;MULITERNO
2010;RS;87556;4312658;NAO ME TOQUE
2010;RS;87181;4312674;NICOLAU VERGUEIRO
2010;RS;87572;4312708;NONOAI
2010;RS;86169;4312757;NOVA ALVORADA
2010;RS;87599;4312807;NOVA ARACA
2010;RS;87610;4312906;NOVA BASSANO
2010;RS;87203;4312955;NOVA BOA VISTA
2010;RS;87637;4313003;NOVA BRESCIA
2010;RS;88226;4313011;NOVA CANDELARIA
2010;RS;85120;4313037;NOVA ESPERANCA DO SUL
2010;RS;84816;4313060;NOVA HARTZ
2010;RS;87220;4313086;NOVA PADUA
2010;RS;87653;4313102;NOVA PALMA
2010;RS;87670;4313201;NOVA PETROPOLIS
2010;RS;87696;4313300;NOVA PRATA
2010;RS;88560;4313334;NOVA RAMADA
2010;RS;84751;4313359;NOVA ROMA DO SUL
2010;RS;87246;4313375;NOVA SANTA RITA
2010;RS;87262;4313490;NOVO BARREIRO
2010;RS;88684;4313391;NOVO CABRAIS
2010;RS;87718;4313409;NOVO HAMBURGO
2010;RS;87289;4313425;NOVO MACHADO
2010;RS;87300;4313441;NOVO TIRADENTES
2010;RS;89320;4313466;NOVO XINGU
2010;RS;87734;4313508;OSORIO
2010;RS;87750;4313607;PAIM FILHO
2010;RS;89672;4313656;PALMARES DO SUL
2010;RS;87777;4313706;PALMEIRA DAS MISSOES
2010;RS;87793;4313805;PALMITINHO
2010;RS;87815;4313904;PANAMBI
2010;RS;84980;4313953;PANTANO GRANDE
2010;RS;87831;4314001;PARAI
2010;RS;85987;4314027;PARAISO DO SUL
2010;RS;87327;4314035;PARECI NOVO
2010;RS;98256;4314050;PAROBE
2010;RS;88889;4314068;PASSA SETE
2010;RS;87343;4314076;PASSO DO SOBRADO
2010;RS;87858;4314100;PASSO FUNDO
2010;RS;89346;4314134;PAULO BENTO
2010;RS;85146;4314159;PAVERAMA
2010;RS;89567;4314175;PEDRAS ALTAS
2010;RS;87874;4314209;PEDRO OSORIO
2010;RS;87890;4314308;PEJUCARA
2010;RS;87912;4314407;PELOTAS
2010;RS;87360;4314423;PICADA CAFE
2010;RS;85340;4314456;PINHAL
2010;RS;89362;4314464;PINHAL DA SERRA
2010;RS;87386;4314472;PINHAL GRANDE
2010;RS;87408;4314498;PINHEIRINHO DO VALE
2010;RS;87939;4314506;PINHEIRO MACHADO
2010;RS;84778;4314555;PIRAPO
2010;RS;87955;4314605;PIRATINI
2010;RS;87971;4314704;PLANALTO
2010;RS;86126;4314753;POCO DAS ANTAS
2010;RS;87424;4314779;PONTAO
2010;RS;87440;4314787;PONTE PRETA
2010;RS;87998;4314803;PORTAO
2010;RS;88013;4314902;PORTO ALEGRE
2010;RS;88030;4315008;PORTO LUCENA
2010;RS;87467;4315057;PORTO MAUA
2010;RS;87483;4315073;PORTO VERA CRUZ
2010;RS;88056;4315107;PORTO XAVIER
2010;RS;85421;4315131;POUSO NOVO
2010;RS;87505;4315149;PRESIDENTE LUCENA
2010;RS;84760;4315156;PROGRESSO
2010;RS;85405;4315172;PROTASIO ALVES
2010;RS;88072;4315206;PUTINGA
2010;RS;88099;4315305;QUARAI
2010;RS;89389;4315313;QUATRO IRMAOS
2010;RS;87521;4315321;QUEVEDOS
2010;RS;84875;4315354;QUINZE DE NOVEMBRO
2010;RS;88110;4315404;REDENTORA
2010;RS;85766;4315453;RELVADO
2010;RS;88137;4315503;RESTINGA SECA
2010;RS;87548;4315552;RIO DOS INDIOS
2010;RS;88153;4315602;RIO GRANDE
2010;RS;88170;4315701;RIO PARDO
2010;RS;85740;4315750;RIOZINHO
2010;RS;88196;4315800;ROCA SALES
2010;RS;88218;4315909;RODEIO BONITO
2010;RS;89400;4315958;ROLADOR
2010;RS;88234;4316006;ROLANTE
2010;RS;88250;4316105;RONDA ALTA
2010;RS;88277;4316204;RONDINHA
2010;RS;88293;4316303;ROQUE GONZALES
2010;RS;88315;4316402;ROSARIO DO SUL
2010;RS;87564;4316428;SAGRADA FAMILIA
2010;RS;85561;4316436;SALDANHA MARINHO
2010;RS;89753;4316451;SALTO DO JACUI
2010;RS;87580;4316477;SALVADOR DAS MISSOES
2010;RS;88331;4316501;SALVADOR DO SUL
2010;RS;88358;4316600;SANANDUVA
2010;RS;88374;4316709;SANTA BARBARA DO SUL
2010;RS;89247;4316733;SANTA CECILIA DO SUL
2010;RS;87602;4316758;SANTA CLARA DO SUL
2010;RS;88390;4316808;SANTA CRUZ DO SUL
2010;RS;89443;4316972;SANTA MARGARIDA DO SUL
2010;RS;88412;4316907;SANTA MARIA
2010;RS;86207;4316956;SANTA MARIA DO HERVAL
2010;RS;88471;4317202;SANTA ROSA
2010;RS;87629;4317251;SANTA TEREZA
2010;RS;88498;4317301;SANTA VITORIA DO PALMAR
2010;RS;88439;4317004;SANTANA DA BOA VISTA
2010;RS;88455;4317103;SANTANA DO LIVRAMENTO
2010;RS;88510;4317400;SANTIAGO
2010;RS;88536;4317509;SANTO ANGELO
2010;RS;88552;4317608;SANTO ANTONIO DA PATRULHA
2010;RS;88579;4317707;SANTO ANTONIO DAS MISSOES
2010;RS;87645;4317558;SANTO ANTONIO DO PALMA
2010;RS;87661;4317756;SANTO ANTONIO DO PLANALTO
2010;RS;88595;4317806;SANTO AUGUSTO
2010;RS;88617;4317905;SANTO CRISTO
2010;RS;87688;4317954;SANTO EXPEDITO DO SUL
2010;RS;88633;4318002;SAO BORJA
2010;RS;84832;4318051;SAO DOMINGIS DO SUL
2010;RS;88650;4318101;SAO FRANCISCO DE ASSIS
2010;RS;88676;4318200;SAO FRANCISCO DE PAULA
2010;RS;88692;4318309;SAO GABRIEL
2010;RS;88714;4318408;SAO JERONIMO
2010;RS;87700;4318432;SAO JOAO DO POLESINE
2010;RS;84859;4318424;SAO JOAO DO URTIGA
2010;RS;84794;4318440;SAO JORGE
2010;RS;87769;4318457;SAO JOSE DAS MISSOES
2010;RS;85588;4318465;SAO JOSE DO HERVAL
2010;RS;85324;4318481;SAO JOSE DO HORTENCIO
2010;RS;87742;4318499;SAO JOSE DO INHACORA
2010;RS;88730;4318507;SAO JOSE DO NORTE
2010;RS;88757;4318606;SAO JOSE DO OURO
2010;RS;89460;4318614;SAO JOSE DO SUL
2010;RS;87726;4318622;SAO JOSE DOS AUSENTES
2010;RS;88773;4318705;SAO LEOPOLDO
2010;RS;88790;4318804;SAO LOURENCO DO SUL
2010;RS;88811;4318903;SAO LUIZ GONZAGA
2010;RS;88838;4319000;SAO MARCOS
2010;RS;88854;4319109;SAO MARTINHO
2010;RS;87785;4319125;SAO MARTINHO DA SERRA
2010;RS;85480;4319158;SAO MIGUEL DAS MISSOES
2010;RS;88870;4319208;SAO NICOLAU
2010;RS;88897;4319307;SAO PAULO DAS MISSOES
2010;RS;87807;4319356;SAO PEDRO DA SERRA
2010;RS;89486;4319364;SAO PEDRO DAS MISSOES
2010;RS;87823;4319372;SAO PEDRO DO BUTIA
2010;RS;88919;4319406;SAO PEDRO DO SUL
2010;RS;88935;4319505;SAO SEBASTIAO DO CAI
2010;RS;88951;4319604;SAO SEPE
2010;RS;88978;4319703;SAO VALENTIM
2010;RS;87840;4319711;SAO VALENTIM DO SUL
2010;RS;87866;4319737;SAO VALERIO DO SUL
2010;RS;85383;4319752;SAO VENDELINO
2010;RS;86754;4319802;SAO VICENTE DO SUL
2010;RS;88994;4319901;SAPIRANGA
2010;RS;89010;4320008;SAPUCAIA DO SUL
2010;RS;89036;4320107;SARANDI
2010;RS;89052;4320206;SEBERI
2010;RS;85707;4320230;SEDE NOVA
2010;RS;85529;4320263;SEGREDO
2010;RS;89079;4320305;SELBACH
2010;RS;88765;4320321;SENADOR SALGADO FILHO
2010;RS;87882;4320354;SENTINELA DO SUL
2010;RS;89095;4320404;SERAFINA CORREA
2010;RS;87904;4320453;SERIO
2010;RS;89117;4320503;SERTAO
2010;RS;87920;4320552;SERTAO SANTANA
2010;RS;88706;4320578;SETE DE SETEMBRO
2010;RS;89133;4320602;SEVERIANO DE ALMEIDA
2010;RS;84956;4320651;SILVEIRA MARTINS
2010;RS;87947;4320677;SINIMBU
2010;RS;89176;4320701;SOBRADINHO
2010;RS;89192;4320800;SOLEDADE
2010;RS;88722;4320859;TABAI
2010;RS;89214;4320909;TAPEJARA
2010;RS;89230;4321006;TAPERA
2010;RS;89257;4321105;TAPES
2010;RS;89273;4321204;TAQUARA
2010;RS;85669;4321329;TAQUARACU DO SUL
2010;RS;89290;4321303;TAQUARI
2010;RS;89710;4321352;TAVARES
2010;RS;89311;4321402;TENENTE PORTELA
2010;RS;85162;4321436;TERRA DE AREIA
2010;RS;98213;4321451;TEUTONIA
2010;RS;89508;4321469;TIO HUGO
2010;RS;87963;4321477;TIRADENTES DO SUL
2010;RS;88900;4321493;TOROPI
2010;RS;89338;4321501;TORRES
2010;RS;89354;4321600;TRAMANDAI
2010;RS;87980;4321626;TRAVESSEIRO
2010;RS;84743;4321634;TRES ARROIOS
2010;RS;85367;4321667;TRES CACHOEIRAS
2010;RS;89370;4321709;TRES COROAS
2010;RS;89397;4321808;TRES DE MAIO
2010;RS;88005;4321832;TRES FORQUILHAS
2010;RS;86142;4321857;TRES PALMEIRAS
2010;RS;89419;4321907;TRES PASSOS
2010;RS;85006;4321956;TRINDADE DO SUL
2010;RS;89435;4322004;TRIUNFO
2010;RS;89451;4322103;TUCUNDUVA
2010;RS;84840;4322152;TUNAS
2010;RS;88021;4322186;TUPANCI DO SUL
2010;RS;89478;4322202;TUPANCIRETA
2010;RS;85723;4322251;TUPANDI
2010;RS;89494;4322301;TUPARENDI
2010;RS;88501;4322327;TURUCU
2010;RS;88609;4322343;UBIRETAMA
2010;RS;88048;4322350;UNIAO DA SERRA
2010;RS;88480;4322376;UNISTALDA
2010;RS;89516;4322400;URUGUAIANA
2010;RS;89532;4322509;VACARIA
2010;RS;88064;4322533;VALE DO SOL
2010;RS;88080;4322541;VALE REAL
2010;RS;88668;4322525;VALE VERDE
2010;RS;84913;4322558;VANINI
2010;RS;89559;4322608;VENANCIO AIRES
2010;RS;89575;4322707;VERA CRUZ
2010;RS;89591;4322806;VERANOPOLIS
2010;RS;88781;4322855;VESPASIANO CORREA
2010;RS;89613;4322905;VIADUTOS
2010;RS;89630;4323002;VIAMAO
2010;RS;89656;4323101;VICENTE DUTRA
2010;RS;89699;4323200;VICTOR GRAEFF
2010;RS;86061;4323309;VILA FLORES
2010;RS;88749;4323358;VILA LANGARO
2010;RS;85642;4323408;VILA MARIA
2010;RS;88102;4323457;VILA NOVA DO SUL
2010;RS;85600;4323507;VISTA ALEGRE
2010;RS;85863;4323606;VISTA ALEGRE DO PRATA
2010;RS;85847;4323705;VISTA GAUCHA
2010;RS;88129;4323754;VITORIA DAS MISSOES
2010;RS;89524;4323770;WESTFALIA
2010;RS;88145;4323804;XANGRI LA
2010;SC;80225;4200051;ABDON BATISTA
2010;SC;80012;4200101;ABELARDO LUZ
2010;SC;80039;4200200;AGROLANDIA
2010;SC;80055;4200309;AGRONOMICA
2010;SC;80071;4200408;AGUA DOCE
2010;SC;80098;4200507;AGUAS DE CHAPECO
2010;SC;80500;4200556;AGUAS FRIAS
2010;SC;80110;4200606;AGUAS MORNAS
2010;SC;80136;4200705;ALFREDO WAGNER
2010;SC;81302;4200754;ALTO BELA VISTA
2010;SC;80152;4200804;ANCHIETA
2010;SC;80179;4200903;ANGELINA
2010;SC;80195;4201000;ANITA GARIBALDI
2010;SC;80217;4201109;ANITAPOLIS
2010;SC;80233;4201208;ANTONIO CARLOS
2010;SC;80063;4201257;APIUNA
2010;SC;80489;4201273;ARABUTA
2010;SC;80250;4201307;ARAQUARI
2010;SC;80276;4201406;ARARANGUA
2010;SC;80292;4201505;ARMAZEM
2010;SC;80314;4201604;ARROIO TRINTA
2010;SC;80802;4201653;ARVOREDO
2010;SC;80330;4201703;ASCURRA
2010;SC;80357;4201802;ATALANTA
2010;SC;80373;4201901;AURORA
2010;SC;81728;4201950;BALNEARIO ARROIO DO SILVA
2010;SC;80683;4202057;BALNEARIO BARRA DO SUL
2010;SC;80390;4202008;BALNEARIO DE CAMBORIU
2010;SC;81744;4202073;BALNEARIO GAIVOTA
2010;SC;82511;4212809;BALNEARIO PICARRAS
2010;SC;81582;4202081;BANDEIRANTE
2010;SC;81760;4202099;BARRA BONITA
2010;SC;80411;4202107;BARRA VELHA
2010;SC;81221;4202131;BELA VISTA DO TOLDO
2010;SC;80748;4202156;BELMONTE
2010;SC;80438;4202206;BENEDITO NOVO
2010;SC;80454;4202305;BIGUACU
2010;SC;80470;4202404;BLUMENAU
2010;SC;81280;4202438;BOCAINA DO SUL
2010;SC;83895;4202503;BOM JARDIM DA SERRA
2010;SC;81388;4202537;BOM JESUS
2010;SC;81469;4202578;BOM JESUS DO OESTE
2010;SC;80497;4202602;BOM RETIRO
2010;SC;80985;4202453;BOMBINHAS
2010;SC;80519;4202701;BOTUVERA
2010;SC;80535;4202800;BRACO DO NORTE
2010;SC;80420;4202859;BRACO DO TROMBUDO
2010;SC;81787;4202875;BRUNOPOLIS
2010;SC;80551;4202909;BRUSQUE
2010;SC;80578;4203006;CACADOR
2010;SC;80594;4203105;CAIBI
2010;SC;80667;4203154;CALMON
2010;SC;80616;4203204;CAMBORIU
2010;SC;80632;4203303;CAMPO ALEGRE
2010;SC;80659;4203402;CAMPO BELO DO SUL
2010;SC;80675;4203501;CAMPO ERE
2010;SC;80691;4203600;CAMPOS NOVOS
2010;SC;80713;4203709;CANELINHA
2010;SC;80730;4203808;CANOINHAS
2010;SC;81248;4203253;CAPAO ALTO
2010;SC;80756;4203907;CAPINZAL
2010;SC;81027;4203956;CAPIVARI DE BAIXO
2010;SC;80772;4204004;CATANDUVAS
2010;SC;80799;4204103;CAXAMBU DO SUL
2010;SC;80268;4204152;CELSO RAMOS
2010;SC;80381;4204178;CERRO NEGRO
2010;SC;81701;4204194;CHAPADAO DO LAGEADO
2010;SC;80810;4204202;CHAPECO
2010;SC;80306;4204251;COCAL DO SUL
2010;SC;80837;4204301;CONCORDIA
2010;SC;81043;4204350;CORDILHEIRA ALTA
2010;SC;80853;4204400;CORONEL FREITAS
2010;SC;81108;4204459;CORONEL MARTINS
2010;SC;83950;4204558;CORREIA PINTO
2010;SC;80870;4204509;CORUPA
2010;SC;80896;4204608;CRICIUMA
2010;SC;80918;4204707;CUNHA PORA
2010;SC;81620;4204756;CUNHATAI
2010;SC;80934;4204806;CURITIBANOS
2010;SC;80950;4204905;DESCANSO
2010;SC;80977;4205001;DIONISIO CERQUEIRA
2010;SC;80993;4205100;DONA EMMA
2010;SC;80080;4205159;DOUTOR PEDRINHO
2010;SC;81426;4205175;ENTRE RIOS
2010;SC;81167;4205191;ERMO
2010;SC;81019;4205209;ERVAL VELHO
2010;SC;81035;4205308;FAXINAL DOS GUEDES
2010;SC;81604;4205357;FLOR DO SERTAO
2010;SC;81051;4205407;FLORIANOPOLIS
2010;SC;80888;4205431;FORMOSA DO SUL
2010;SC;81060;4205456;FORQUILHINHA
2010;SC;81078;4205506;FRAIBURGO
2010;SC;81329;4205555;FREI ROGERIO
2010;SC;81094;4205605;GALVAO
2010;SC;81132;4205704;GAROPABA
2010;SC;81159;4205803;GARUVA
2010;SC;81175;4205902;GASPAR
2010;SC;81116;4206009;GOVERNADOR CELSO RAMOS
2010;SC;81191;4206108;GRAO PARA
2010;SC;81213;4206207;GRAVATAL
2010;SC;81230;4206306;GUABIRUBA
2010;SC;81256;4206405;GUARACIABA
2010;SC;81272;4206504;GUARAMIRIM
2010;SC;81299;4206603;GUARUJA DO SUL
2010;SC;80527;4206652;GUATAMBU
2010;SC;81310;4206702;HERVAL D OESTE
2010;SC;81400;4206751;IBIAM
2010;SC;81337;4206801;IBICARE
2010;SC;81353;4206900;IBIRAMA
2010;SC;81370;4207007;ICARA
2010;SC;81396;4207106;ILHOTA
2010;SC;81418;4207205;IMARUI
2010;SC;81434;4207304;IMBITUBA
2010;SC;81450;4207403;IMBUIA
2010;SC;81477;4207502;INDAIAL
2010;SC;81361;4207577;IOMERE
2010;SC;81493;4207601;IPIRA
2010;SC;80020;4207650;IPORA D OESTE
2010;SC;80829;4207684;IPUACU
2010;SC;81515;4207700;IPUMIRIM
2010;SC;80187;4207759;IRACEMINHA
2010;SC;81531;4207809;IRANI
2010;SC;80861;4207858;IRATI
2010;SC;81558;4207908;IRINEOPOLIS
2010;SC;81574;4208005;ITA
2010;SC;81590;4208104;ITAIOPOLIS
2010;SC;81612;4208203;ITAJAI
2010;SC;81639;4208302;ITAPEMA
2010;SC;81655;4208401;ITAPIRANGA
2010;SC;81663;4208450;ITAPOA
2010;SC;81671;4208500;ITUPORANGA
2010;SC;81698;4208609;JABORA
2010;SC;81710;4208708;JACINTO MACHADO
2010;SC;81736;4208807;JAGUARUNA
2010;SC;81752;4208906;JARAGUA DO SUL
2010;SC;81140;4208955;JARDINOPOLIS
2010;SC;81779;4209003;JOACABA
2010;SC;81795;4209102;JOINVILLE
2010;SC;80101;4209151;JOSE BOITEUX
2010;SC;81540;4209177;JUPIA
2010;SC;81817;4209201;LACERDOPOLIS
2010;SC;80586;4209458;LAGEADO GRANDE
2010;SC;81833;4209300;LAGES
2010;SC;81850;4209409;LAGUNA
2010;SC;81876;4209508;LAURENTINO
2010;SC;81892;4209607;LAURO MULLER
2010;SC;81914;4209706;LEBON REGIS
2010;SC;81930;4209805;LEOBERTO LEAL
2010;SC;80047;4209854;LINDOIA DO SUL
2010;SC;81957;4209904;LONTRAS
2010;SC;81973;4210001;LUIZ ALVES
2010;SC;81809;4210035;LUZERNA
2010;SC;80900;4210050;MACIEIRA
2010;SC;81990;4210100;MAFRA
2010;SC;82015;4210209;MAJOR GERCINO
2010;SC;82031;4210308;MAJOR VIEIRA
2010;SC;83917;4210407;MARACAJA
2010;SC;82058;4210506;MARAVILHA
2010;SC;82066;4210555;MAREMA
2010;SC;82074;4210605;MASSARANDUBA
2010;SC;82090;4210704;MATOS COSTA
2010;SC;82112;4210803;MELEIRO
2010;SC;80365;4210852;MIRIM DOCE
2010;SC;82139;4210902;MODELO
2010;SC;82155;4211009;MONDAI
2010;SC;80004;4211058;MONTE CARLO
2010;SC;82171;4211108;MONTE CASTELO
2010;SC;82198;4211207;MORRO DA FUMACA
2010;SC;81086;4211256;MORRO GRANDE
2010;SC;82210;4211306;NAVEGANTES
2010;SC;82236;4211405;NOVA ERECHIM
2010;SC;80322;4211454;NOVA ITABERABA
2010;SC;82252;4211504;NOVA TRENTO
2010;SC;82279;4211603;NOVA VENEZA
2010;SC;80764;4211652;NOVO HORIZONTE
2010;SC;82295;4211702;ORLEANS
2010;SC;83976;4211751;OTACILIO COSTA
2010;SC;82317;4211801;OURO
2010;SC;80845;4211850;OURO VERDE
2010;SC;81442;4211876;PAIAL
2010;SC;81264;4211892;PAINEL
2010;SC;82333;4211900;PALHOCA
2010;SC;82350;4212007;PALMA SOLA
2010;SC;81566;4212056;PALMEIRA
2010;SC;82376;4212106;PALMITOS
2010;SC;82392;4212205;PAPANDUVA
2010;SC;80705;4212239;PARAISO
2010;SC;80403;4212254;PASSO DE TORRES
2010;SC;80624;4212270;PASSOS MAIA
2010;SC;82414;4212304;PAULO LOPES
2010;SC;82430;4212403;PEDRAS GRANDES
2010;SC;82457;4212502;PENHA
2010;SC;82473;4212601;PERITIBA
2010;SC;82490;4212700;PETROLANDIA
2010;SC;82538;4212908;PINHALZINHO
2010;SC;82554;4213005;PINHEIRO PRETO
2010;SC;82570;4213104;PIRATUBA
2010;SC;80543;4213153;PLANALTO ALEGRE
2010;SC;82597;4213203;POMERODE
2010;SC;82619;4213302;PONTE ALTA
2010;SC;80926;4213351;PONTE ALTA DO NORTE
2010;SC;82635;4213401;PONTE SERRADA
2010;SC;82651;4213500;PORTO BELO
2010;SC;82678;4213609;PORTO UNIAO
2010;SC;82694;4213708;POUSO REDONDO
2010;SC;82716;4213807;PRAIA GRANDE
2010;SC;82732;4213906;PRESIDENTE CASTELLO BRANC
2010;SC;82759;4214003;PRESIDENTE GETULIO
2010;SC;82775;4214102;PRESIDENTE NEREU
2010;SC;81647;4214151;PRINCESA
2010;SC;82791;4214201;QUILOMBO
2010;SC;82813;4214300;RANCHO QUEIMADO
2010;SC;82830;4214409;RIO DAS ANTAS
2010;SC;82856;4214508;RIO DO CAMPO
2010;SC;82872;4214607;RIO DO OESTE
2010;SC;82910;4214805;RIO DO SUL
2010;SC;82899;4214706;RIO DOS CEDROS
2010;SC;82937;4214904;RIO FORTUNA
2010;SC;82953;4215000;RIO NEGRINHO
2010;SC;80608;4215059;RIO RUFINO
2010;SC;80560;4215075;RIQUEZA
2010;SC;82970;4215109;RODEIO
2010;SC;82996;4215208;ROMELANDIA
2010;SC;83011;4215307;SALETE
2010;SC;81523;4215356;SALTINHO
2010;SC;83038;4215406;SALTO VELOSO
2010;SC;81000;4215455;SANGAO
2010;SC;83054;4215505;SANTA CECILIA
2010;SC;80721;4215554;SANTA HELENA
2010;SC;83070;4215604;SANTA ROSA DE LIMA
2010;SC;80241;4215653;SANTA ROSA DO SUL
