SEQUENCIA_COLIGACAO,DATA_GERACAO,HORA_GERACAO,ANO_ELEICAO,NUM_TURNO,DESCRICAO_ELEICAO,SIGLA_UF,SIGLA_UE,NOME_UE,CODIGO_CARGO,DESCRICAO_CARGO,TIPO_LEGENDA,NUM_PARTIDO,SIGLA_PARTIDO2,NOME_PARTIDO,SIGLA_COLIGACAO,NOME_COLIGACAO,COMPOSICAO_COLIGACAO,SIGLA_PARTIDO
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,7,DEPUTADO ESTADUAL,COLIGACAO,13,PT,PARTIDO DOS TRABALHADORES,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,7,DEPUTADO ESTADUAL,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,7,DEPUTADO ESTADUAL,COLIGACAO,22,PL,PARTIDO LIBERAL,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,7,DEPUTADO ESTADUAL,COLIGACAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,7,DEPUTADO ESTADUAL,COLIGACAO,65,PC do B,PARTIDO COMUNISTA DO BRASIL,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,9,1º SUPLENTE SENADOR,COLIGACAO,13,PT,PARTIDO DOS TRABALHADORES,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,9,1º SUPLENTE SENADOR,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,9,1º SUPLENTE SENADOR,COLIGACAO,22,PL,PARTIDO LIBERAL,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,9,1º SUPLENTE SENADOR,COLIGACAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,9,1º SUPLENTE SENADOR,COLIGACAO,65,PC do B,PARTIDO COMUNISTA DO BRASIL,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,10,2º SUPLENTE SENADOR,COLIGACAO,13,PT,PARTIDO DOS TRABALHADORES,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,10,2º SUPLENTE SENADOR,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,10,2º SUPLENTE SENADOR,COLIGACAO,22,PL,PARTIDO LIBERAL,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,10,2º SUPLENTE SENADOR,COLIGACAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,10,2º SUPLENTE SENADOR,COLIGACAO,65,PC do B,PARTIDO COMUNISTA DO BRASIL,#NE#,COLIGAÇÃO 'A VITORIA DA FORÇA DO POVO',#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PR,PR,PARANÁ,3,GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,PARANÁ FORTE,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PR,PR,PARANÁ,3,GOVERNADOR,COLIGACAO,20,PSC,PARTIDO SOCIAL CRISTÃO,#NE#,PARANÁ FORTE,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PR,PR,PARANÁ,4,VICE-GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,PARANÁ FORTE,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PR,PR,PARANÁ,4,VICE-GOVERNADOR,COLIGACAO,20,PSC,PARTIDO SOCIAL CRISTÃO,#NE#,PARANÁ FORTE,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,2,ELEICOES 2006,PR,PR,PARANÁ,3,GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,PARANÁ FORTE,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,2,ELEICOES 2006,PR,PR,PARANÁ,3,GOVERNADOR,COLIGACAO,20,PSC,PARTIDO SOCIAL CRISTÃO,#NE#,PARANÁ FORTE,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,2,ELEICOES 2006,PR,PR,PARANÁ,4,VICE-GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,PARANÁ FORTE,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,2,ELEICOES 2006,PR,PR,PARANÁ,4,VICE-GOVERNADOR,COLIGACAO,20,PSC,PARTIDO SOCIAL CRISTÃO,#NE#,PARANÁ FORTE,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,COLIGACAO,20,PSC,PARTIDO SOCIAL CRISTÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,COLIGACAO,22,PL,PARTIDO LIBERAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,COLIGACAO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,COLIGACAO,36,PTC,PARTIDO TRABALHISTA CRISTÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,3,GOVERNADOR,COLIGACAO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,4,VICE-GOVERNADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,4,VICE-GOVERNADOR,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,4,VICE-GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,4,VICE-GOVERNADOR,COLIGACAO,20,PSC,PARTIDO SOCIAL CRISTÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,4,VICE-GOVERNADOR,COLIGACAO,22,PL,PARTIDO LIBERAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,4,VICE-GOVERNADOR,COLIGACAO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,4,VICE-GOVERNADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,4,VICE-GOVERNADOR,COLIGACAO,36,PTC,PARTIDO TRABALHISTA CRISTÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,4,VICE-GOVERNADOR,COLIGACAO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,5,SENADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,5,SENADOR,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,5,SENADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,5,SENADOR,COLIGACAO,20,PSC,PARTIDO SOCIAL CRISTÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,5,SENADOR,COLIGACAO,22,PL,PARTIDO LIBERAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,5,SENADOR,COLIGACAO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,5,SENADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,5,SENADOR,COLIGACAO,36,PTC,PARTIDO TRABALHISTA CRISTÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,5,SENADOR,COLIGACAO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,9,1º SUPLENTE SENADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,9,1º SUPLENTE SENADOR,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,9,1º SUPLENTE SENADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,9,1º SUPLENTE SENADOR,COLIGACAO,20,PSC,PARTIDO SOCIAL CRISTÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,9,1º SUPLENTE SENADOR,COLIGACAO,22,PL,PARTIDO LIBERAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,9,1º SUPLENTE SENADOR,COLIGACAO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,9,1º SUPLENTE SENADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,9,1º SUPLENTE SENADOR,COLIGACAO,36,PTC,PARTIDO TRABALHISTA CRISTÃO,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
1001,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RJ,RJ,RIO DE JANEIRO,9,1º SUPLENTE SENADOR,COLIGACAO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,UNIDOS PELO RIO,#NE#,PAN / PC do B / PCB / PDT / PFL / PHS / PL / PMDB / PMN / PP / PPS / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN / PV
