
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28134	28134	OLHO D'ÁGUA DAS FLORES	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28150	28150	OLHO D'ÁGUA DO CASADO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28150	28150	OLHO D'ÁGUA DO CASADO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28177	28177	OLHO D'ÁGUA GRANDE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28177	28177	OLHO D'ÁGUA GRANDE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28193	28193	OLIVENÇA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28193	28193	OLIVENÇA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28215	28215	OURO BRANCO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28215	28215	OURO BRANCO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28231	28231	PALESTINA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28231	28231	PALESTINA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28258	28258	PALMEIRA DOS ÍNDIOS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28258	28258	PALMEIRA DOS ÍNDIOS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28274	28274	PÃO DE AÇÚCAR	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28274	28274	PÃO DE AÇÚCAR	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28290	28290	PASSO DE CAMARAGIBE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28290	28290	PASSO DE CAMARAGIBE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28312	28312	PAULO JACINTO	11	PREFEITO	96
