UF,TSEcod,uf_des,meso,meso_des,micro,micro_des,mun_des,macro,macro_des
SE,32255,Sergipe,3,Leste Sergipano,13,Estância,Santa Luzia do Itanhy,2,Nordeste
SE,32298,Sergipe,3,Leste Sergipano,8,Cotinguiba,Santa Rosa de Lima,2,Nordeste
SE,32310,Sergipe,3,Leste Sergipano,10,Baixo Cotinguiba,Santo Amaro das Brotas,2,Nordeste
SE,32336,Sergipe,3,Leste Sergipano,11,Aracaju,São Cristóvão,2,Nordeste
SE,32352,Sergipe,2,Agreste Sergipano,4,Agreste de Itabaiana,São Domingos,2,Nordeste
SE,32379,Sergipe,3,Leste Sergipano,9,Japaratuba,São Francisco,2,Nordeste
SE,32395,Sergipe,2,Agreste Sergipano,3,Nossa Senhora das Dores,São Miguel do Aleixo,2,Nordeste
SE,32417,Sergipe,2,Agreste Sergipano,5,Tobias Barreto,Simão Dias,2,Nordeste
SE,32433,Sergipe,3,Leste Sergipano,8,Cotinguiba,Siriri,2,Nordeste
SE,32450,Sergipe,3,Leste Sergipano,7,Propriá,Telha,2,Nordeste
SE,32476,Sergipe,2,Agreste Sergipano,5,Tobias Barreto,Tobias Barreto,2,Nordeste
SE,32492,Sergipe,3,Leste Sergipano,12,Boquim,Tomar do Geru,2,Nordeste
SE,32514,Sergipe,3,Leste Sergipano,12,Boquim,Umbaúba,2,Nordeste
SP,61000,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Euclides da Cunha Paulista,3,Sudeste
SP,61018,São Paulo,8,Presidente Prudente,35,Adamantina,Adamantina,3,Sudeste
SP,61026,São Paulo,4,Bauru,20,Bauru,Borebi,3,Sudeste
SP,61034,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Adolfo,3,Sudeste
SP,61042,São Paulo,10,Assis,39,Assis,Tarumã,3,Sudeste
SP,61050,São Paulo,7,Campinas,29,Pirassununga,Aguaí,3,Sudeste
SP,61069,São Paulo,5,Araraquara,24,Araraquara,Motuca,3,Sudeste
SP,61077,São Paulo,7,Campinas,30,São João da Boa Vista,Águas da Prata,3,Sudeste
SP,61085,São Paulo,4,Bauru,22,Avaré,Iaras,3,Sudeste
SP,61093,São Paulo,7,Campinas,33,Amparo,Águas de Lindóia,3,Sudeste
SP,61107,São Paulo,2,Ribeirão Preto,14,Ribeirão Preto,Guatapará,3,Sudeste
SP,61115,São Paulo,6,Piracicaba,28,Piracicaba,Águas de São Pedro,3,Sudeste
SP,61123,São Paulo,1,São José do Rio Preto,1,Jales,Dirce Reis,3,Sudeste
SP,61131,São Paulo,4,Bauru,20,Bauru,Agudos,3,Sudeste
SP,61140,São Paulo,10,Assis,40,Ourinhos,Espírito Santo do Turvo,3,Sudeste
SP,61158,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Alfredo Marcondes,3,Sudeste
SP,61166,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Rosana,3,Sudeste
SP,61174,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Altair,3,Sudeste
SP,61182,São Paulo,1,São José do Rio Preto,5,Catanduva,Embaúba,3,Sudeste
SP,61190,São Paulo,2,Ribeirão Preto,15,Batatais,Altinópolis,3,Sudeste
SP,61204,São Paulo,3,Araçatuba,16,Andradina,Ilha Solteira,3,Sudeste
SP,61212,São Paulo,3,Araçatuba,18,Birigui,Alto Alegre,3,Sudeste
SP,61220,São Paulo,12,Macro Metropolitana Paulista,46,Sorocaba,Alumínio,3,Sudeste
SP,61239,São Paulo,1,São José do Rio Preto,3,Votuporanga,Álvares Florence,3,Sudeste
SP,61247,São Paulo,10,Assis,39,Assis,Pedrinhas Paulista,3,Sudeste
SP,61255,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Álvares Machado,3,Sudeste
SP,61263,São Paulo,12,Macro Metropolitana Paulista,46,Sorocaba,Araçariguama,3,Sudeste
SP,61271,São Paulo,9,Marília,38,Marília,Álvaro de Carvalho,3,Sudeste
SP,61280,São Paulo,15,Metropolitana de São Paulo,63,Santos,Bertioga,3,Sudeste
SP,61298,São Paulo,9,Marília,38,Marília,Alvinlândia,3,Sudeste
SP,61301,São Paulo,3,Araçatuba,16,Andradina,Suzanápolis,3,Sudeste
SP,61310,São Paulo,7,Campinas,32,Campinas,Americana,3,Sudeste
SP,61328,São Paulo,3,Araçatuba,17,Araçatuba,Santo Antônio do Aracanguá,3,Sudeste
SP,61336,São Paulo,5,Araraquara,24,Araraquara,Américo Brasiliense,3,Sudeste
SP,61344,São Paulo,10,Assis,40,Ourinhos,Canitar,3,Sudeste
SP,61352,São Paulo,1,São José do Rio Preto,3,Votuporanga,Américo de Campos,3,Sudeste
SP,61360,São Paulo,11,Itapetininga,44,Capão Bonito,Barra do Chapéu,3,Sudeste
SP,61379,São Paulo,7,Campinas,33,Amparo,Amparo,3,Sudeste
SP,61387,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Emilianópolis,3,Sudeste
SP,61395,São Paulo,5,Araraquara,25,São Carlos,Analândia,3,Sudeste
SP,61409,São Paulo,1,São José do Rio Preto,5,Catanduva,Novais,3,Sudeste
SP,61417,São Paulo,3,Araçatuba,16,Andradina,Andradina,3,Sudeste
SP,61425,São Paulo,1,São José do Rio Preto,1,Jales,Nova Canaã Paulista,3,Sudeste
SP,61433,São Paulo,11,Itapetininga,42,Itapetininga,Angatuba,3,Sudeste
SP,61441,São Paulo,6,Piracicaba,28,Piracicaba,Saltinho,3,Sudeste
SP,61450,São Paulo,4,Bauru,23,Botucatu,Anhembi,3,Sudeste
SP,61468,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Ubarana,3,Sudeste
SP,61476,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Anhumas,3,Sudeste
SP,61484,São Paulo,14,Litoral Sul Paulista,55,Registro,Cajati,3,Sudeste
SP,61492,São Paulo,13,Vale do Paraíba Paulista,51,Guaratinguetá,Aparecida,3,Sudeste
SP,61506,São Paulo,11,Itapetininga,42,Itapetininga,Campina do Monte Alegre,3,Sudeste
SP,61514,São Paulo,1,São José do Rio Preto,1,Jales,Aparecida d'Oeste,3,Sudeste
SP,61522,São Paulo,1,São José do Rio Preto,1,Jales,Aspásia,3,Sudeste
SP,61530,São Paulo,11,Itapetininga,44,Capão Bonito,Apiaí,3,Sudeste
SP,61549,São Paulo,12,Macro Metropolitana Paulista,48,Bragança Paulista,Vargem,3,Sudeste
SP,61557,São Paulo,3,Araçatuba,17,Araçatuba,Araçatuba,3,Sudeste
SP,61565,São Paulo,13,Vale do Paraíba Paulista,51,Guaratinguetá,Potim,3,Sudeste
SP,61573,São Paulo,12,Macro Metropolitana Paulista,46,Sorocaba,Araçoiaba da Serra,3,Sudeste
SP,61581,São Paulo,11,Itapetininga,42,Itapetininga,Alambari,3,Sudeste
SP,61590,São Paulo,2,Ribeirão Preto,11,Ituverava,Aramina,3,Sudeste
SP,61603,São Paulo,11,Itapetininga,44,Capão Bonito,Itaóca,3,Sudeste
SP,61611,São Paulo,4,Bauru,22,Avaré,Arandu,3,Sudeste
SP,61620,São Paulo,12,Macro Metropolitana Paulista,48,Bragança Paulista,Tuiuti,3,Sudeste
SP,61638,São Paulo,5,Araraquara,24,Araraquara,Araraquara,3,Sudeste
SP,61646,São Paulo,13,Vale do Paraíba Paulista,52,Bananal,Arapeí,3,Sudeste
SP,61654,São Paulo,6,Piracicaba,27,Limeira,Araras,3,Sudeste
SP,61662,São Paulo,7,Campinas,31,Moji Mirim,Estiva Gerbi,3,Sudeste
SP,61670,São Paulo,4,Bauru,20,Bauru,Arealva,3,Sudeste
SP,61689,São Paulo,7,Campinas,31,Moji Mirim,Engenheiro Coelho,3,Sudeste
SP,61697,São Paulo,13,Vale do Paraíba Paulista,52,Bananal,Areias,3,Sudeste
SP,61700,São Paulo,11,Itapetininga,44,Capão Bonito,Ribeirão Grande,3,Sudeste
SP,61719,São Paulo,4,Bauru,20,Bauru,Areiópolis,3,Sudeste
SP,61727,São Paulo,7,Campinas,32,Campinas,Hortolândia,3,Sudeste
SP,61735,São Paulo,1,São José do Rio Preto,5,Catanduva,Ariranha,3,Sudeste
SP,61743,São Paulo,7,Campinas,32,Campinas,Holambra,3,Sudeste
SP,61751,São Paulo,7,Campinas,31,Moji Mirim,Artur Nogueira,3,Sudeste
SP,61760,São Paulo,1,São José do Rio Preto,5,Catanduva,Elisiário,3,Sudeste
SP,61778,São Paulo,15,Metropolitana de São Paulo,59,Guarulhos,Arujá,3,Sudeste
SP,61786,São Paulo,11,Itapetininga,41,Itapeva,Bom Sucesso de Itararé,3,Sudeste
SP,61794,São Paulo,10,Assis,39,Assis,Assis,3,Sudeste
SP,61808,São Paulo,1,São José do Rio Preto,1,Jales,Pontalinda,3,Sudeste
SP,61816,São Paulo,12,Macro Metropolitana Paulista,48,Bragança Paulista,Atibaia,3,Sudeste
SP,61824,São Paulo,1,São José do Rio Preto,3,Votuporanga,Parisi,3,Sudeste
SP,61832,São Paulo,1,São José do Rio Preto,6,Auriflama,Auriflama,3,Sudeste
SP,61840,São Paulo,11,Itapetininga,41,Itapeva,Taquarivaí,3,Sudeste
SP,61859,São Paulo,4,Bauru,20,Bauru,Avaí,3,Sudeste
SP,61867,São Paulo,1,São José do Rio Preto,8,Novo Horizonte,Marapoama,3,Sudeste
SP,61875,São Paulo,3,Araçatuba,18,Birigui,Avanhandava,3,Sudeste
SP,61883,São Paulo,1,São José do Rio Preto,6,Auriflama,São João de Iracema,3,Sudeste
SP,61891,São Paulo,4,Bauru,22,Avaré,Avaré,3,Sudeste
SP,61905,São Paulo,15,Metropolitana de São Paulo,60,Itapecerica da Serra,São Lourenço da Serra,3,Sudeste
SP,61913,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Bady Bassitt,3,Sudeste
SP,61921,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Zacarias,3,Sudeste
SP,61930,São Paulo,4,Bauru,20,Bauru,Balbinos,3,Sudeste
SP,61948,São Paulo,11,Itapetininga,44,Capão Bonito,Itapirapuã Paulista,3,Sudeste
SP,61956,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Bálsamo,3,Sudeste
SP,61964,São Paulo,1,São José do Rio Preto,1,Jales,Mesópolis,3,Sudeste
SP,61972,São Paulo,13,Vale do Paraíba Paulista,52,Bananal,Bananal,3,Sudeste
SP,61980,São Paulo,11,Itapetininga,41,Itapeva,Nova Campina,3,Sudeste
SP,61999,São Paulo,3,Araçatuba,18,Birigui,Barbosa,3,Sudeste
SP,62006,São Paulo,14,Litoral Sul Paulista,55,Registro,Ilha Comprida,3,Sudeste
SP,62014,São Paulo,11,Itapetininga,41,Itapeva,Barão de Antonina,3,Sudeste
SP,62022,São Paulo,3,Araçatuba,18,Birigui,Lourdes,3,Sudeste
SP,62030,São Paulo,4,Bauru,21,Jaú,Bariri,3,Sudeste
SP,62049,São Paulo,11,Itapetininga,43,Tatuí,Torre de Pedra,3,Sudeste
SP,62057,São Paulo,4,Bauru,21,Jaú,Barra Bonita,3,Sudeste
SP,62065,São Paulo,9,Marília,37,Tupã,Arco-Íris,3,Sudeste
SP,62073,São Paulo,14,Litoral Sul Paulista,55,Registro,Barra do Turvo,3,Sudeste
SP,62081,São Paulo,3,Araçatuba,18,Birigui,Brejo Alegre,3,Sudeste
SP,62090,São Paulo,2,Ribeirão Preto,9,Barretos,Barretos,3,Sudeste
SP,62103,São Paulo,13,Vale do Paraíba Paulista,51,Guaratinguetá,Canas,3,Sudeste
SP,62111,São Paulo,2,Ribeirão Preto,14,Ribeirão Preto,Barrinha,3,Sudeste
SP,62120,São Paulo,8,Presidente Prudente,35,Adamantina,Pracinha,3,Sudeste
SP,62138,São Paulo,15,Metropolitana de São Paulo,57,Osasco,Barueri,3,Sudeste
SP,62146,São Paulo,4,Bauru,23,Botucatu,Pratânia,3,Sudeste
SP,62154,São Paulo,9,Marília,37,Tupã,Bastos,3,Sudeste
SP,62162,São Paulo,11,Itapetininga,43,Tatuí,Quadra,3,Sudeste
SP,62170,São Paulo,2,Ribeirão Preto,15,Batatais,Batatais,3,Sudeste
SP,62189,São Paulo,2,Ribeirão Preto,15,Batatais,Santa Cruz da Esperança,3,Sudeste
SP,62197,São Paulo,4,Bauru,20,Bauru,Bauru,3,Sudeste
SP,62200,São Paulo,1,São José do Rio Preto,1,Jales,Santa Salete,3,Sudeste
SP,62219,São Paulo,2,Ribeirão Preto,13,Jaboticabal,Bebedouro,3,Sudeste
SP,62227,São Paulo,1,São José do Rio Preto,1,Jales,Vitória Brasil,3,Sudeste
SP,62235,São Paulo,3,Araçatuba,17,Araçatuba,Bento de Abreu,3,Sudeste
SP,62243,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Ipiguá,3,Sudeste
SP,62251,São Paulo,10,Assis,40,Ourinhos,Bernardino de Campos,3,Sudeste
SP,62260,São Paulo,2,Ribeirão Preto,13,Jaboticabal,Taquaral,3,Sudeste
SP,62278,São Paulo,3,Araçatuba,18,Birigui,Bilac,3,Sudeste
SP,62286,São Paulo,9,Marília,38,Marília,Fernão,3,Sudeste
SP,62294,São Paulo,3,Araçatuba,18,Birigui,Birigui,3,Sudeste
SP,62308,São Paulo,5,Araraquara,24,Araraquara,Gavião Peixoto,3,Sudeste
SP,62316,São Paulo,15,Metropolitana de São Paulo,62,Mogi das Cruzes,Biritiba-Mirim,3,Sudeste
SP,62324,São Paulo,6,Piracicaba,28,Piracicaba,Jumirim,3,Sudeste
SP,62332,São Paulo,5,Araraquara,24,Araraquara,Boa Esperança do Sul,3,Sudeste
SP,62340,São Paulo,10,Assis,39,Assis,Nantes,3,Sudeste
SP,62359,São Paulo,4,Bauru,21,Jaú,Bocaina,3,Sudeste
SP,62367,São Paulo,1,São José do Rio Preto,6,Auriflama,Nova Castilho,3,Sudeste
SP,62375,São Paulo,4,Bauru,23,Botucatu,Bofete,3,Sudeste
SP,62383,São Paulo,1,São José do Rio Preto,2,Fernandópolis,Ouroeste,3,Sudeste
SP,62391,São Paulo,11,Itapetininga,43,Tatuí,Boituva,3,Sudeste
SP,62405,São Paulo,4,Bauru,20,Bauru,Paulistânia,3,Sudeste
SP,62413,São Paulo,12,Macro Metropolitana Paulista,48,Bragança Paulista,Bom Jesus dos Perdões,3,Sudeste
SP,62421,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Ribeirão dos Índios,3,Sudeste
SP,62430,São Paulo,10,Assis,39,Assis,Borá,3,Sudeste
SP,62448,São Paulo,5,Araraquara,24,Araraquara,Trabiju,3,Sudeste
SP,62456,São Paulo,4,Bauru,21,Jaú,Boracéia,3,Sudeste
SP,62472,São Paulo,5,Araraquara,24,Araraquara,Borborema,3,Sudeste
SP,62499,São Paulo,4,Bauru,23,Botucatu,Botucatu,3,Sudeste
SP,62510,São Paulo,12,Macro Metropolitana Paulista,48,Bragança Paulista,Bragança Paulista,3,Sudeste
SP,62553,São Paulo,3,Araçatuba,18,Birigui,Braúna,3,Sudeste
SP,62570,São Paulo,2,Ribeirão Preto,14,Ribeirão Preto,Brodowski,3,Sudeste
SP,62596,São Paulo,6,Piracicaba,26,Rio Claro,Brotas,3,Sudeste
SP,62618,São Paulo,11,Itapetininga,41,Itapeva,Buri,3,Sudeste
SP,62634,São Paulo,3,Araçatuba,18,Birigui,Buritama,3,Sudeste
SP,62650,São Paulo,2,Ribeirão Preto,11,Ituverava,Buritizal,3,Sudeste
SP,62677,São Paulo,4,Bauru,20,Bauru,Cabrália Paulista,3,Sudeste
SP,62693,São Paulo,12,Macro Metropolitana Paulista,46,Sorocaba,Cabreúva,3,Sudeste
SP,62715,São Paulo,13,Vale do Paraíba Paulista,50,São José dos Campos,Caçapava,3,Sudeste
SP,62731,São Paulo,13,Vale do Paraíba Paulista,51,Guaratinguetá,Cachoeira Paulista,3,Sudeste
SP,62758,São Paulo,7,Campinas,30,São João da Boa Vista,Caconde,3,Sudeste
SP,62774,São Paulo,4,Bauru,19,Lins,Cafelândia,3,Sudeste
SP,62790,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Caiabu,3,Sudeste
SP,62812,São Paulo,15,Metropolitana de São Paulo,58,Franco da Rocha,Caieiras,3,Sudeste
SP,62839,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Caiuá,3,Sudeste
SP,62855,São Paulo,15,Metropolitana de São Paulo,57,Osasco,Cajamar,3,Sudeste
SP,62871,São Paulo,1,São José do Rio Preto,5,Catanduva,Cajobi,3,Sudeste
SP,62898,São Paulo,2,Ribeirão Preto,15,Batatais,Cajuru,3,Sudeste
SP,62910,São Paulo,7,Campinas,32,Campinas,Campinas,3,Sudeste
SP,62936,São Paulo,12,Macro Metropolitana Paulista,47,Jundiaí,Campo Limpo Paulista,3,Sudeste
SP,62952,São Paulo,13,Vale do Paraíba Paulista,49,Campos do Jordão,Campos do Jordão,3,Sudeste
SP,62979,São Paulo,10,Assis,39,Assis,Campos Novos Paulista,3,Sudeste
SP,62995,São Paulo,14,Litoral Sul Paulista,55,Registro,Cananéia,3,Sudeste
SP,63010,São Paulo,10,Assis,39,Assis,Cândido Mota,3,Sudeste
SP,63037,São Paulo,2,Ribeirão Preto,13,Jaboticabal,Cândido Rodrigues,3,Sudeste
SP,63053,São Paulo,11,Itapetininga,44,Capão Bonito,Capão Bonito,3,Sudeste
SP,63070,São Paulo,12,Macro Metropolitana Paulista,46,Sorocaba,Capela do Alto,3,Sudeste
SP,63096,São Paulo,6,Piracicaba,28,Piracicaba,Capivari,3,Sudeste
SP,63118,São Paulo,13,Vale do Paraíba Paulista,54,Caraguatatuba,Caraguatatuba,3,Sudeste
SP,63134,São Paulo,15,Metropolitana de São Paulo,57,Osasco,Carapicuíba,3,Sudeste
SP,63150,São Paulo,1,São José do Rio Preto,3,Votuporanga,Cardoso,3,Sudeste
SP,63177,São Paulo,7,Campinas,30,São João da Boa Vista,Casa Branca,3,Sudeste
SP,63193,São Paulo,2,Ribeirão Preto,15,Batatais,Cássia dos Coqueiros,3,Sudeste
SP,63215,São Paulo,3,Araçatuba,16,Andradina,Castilho,3,Sudeste
SP,63231,São Paulo,1,São José do Rio Preto,5,Catanduva,Catanduva,3,Sudeste
SP,63258,São Paulo,1,São José do Rio Preto,5,Catanduva,Catiguá,3,Sudeste
SP,63274,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Cedral,3,Sudeste
SP,63290,São Paulo,4,Bauru,22,Avaré,Cerqueira César,3,Sudeste
SP,63312,São Paulo,11,Itapetininga,43,Tatuí,Cerquilho,3,Sudeste
SP,63339,São Paulo,11,Itapetininga,43,Tatuí,Cesário Lange,3,Sudeste
SP,63355,São Paulo,6,Piracicaba,28,Piracicaba,Charqueada,3,Sudeste
SP,63371,São Paulo,10,Assis,40,Ourinhos,Chavantes,3,Sudeste
SP,63398,São Paulo,3,Araçatuba,18,Birigui,Clementina,3,Sudeste
SP,63410,São Paulo,2,Ribeirão Preto,9,Barretos,Colina,3,Sudeste
SP,63436,São Paulo,2,Ribeirão Preto,9,Barretos,Colômbia,3,Sudeste
SP,63452,São Paulo,6,Piracicaba,27,Limeira,Conchal,3,Sudeste
SP,63479,São Paulo,4,Bauru,23,Botucatu,Conchas,3,Sudeste
SP,63495,São Paulo,6,Piracicaba,27,Limeira,Cordeirópolis,3,Sudeste
SP,63517,São Paulo,3,Araçatuba,18,Birigui,Coroados,3,Sudeste
SP,63533,São Paulo,11,Itapetininga,41,Itapeva,Coronel Macedo,3,Sudeste
SP,63550,São Paulo,6,Piracicaba,26,Rio Claro,Corumbataí,3,Sudeste
SP,63576,São Paulo,7,Campinas,32,Campinas,Cosmópolis,3,Sudeste
SP,63592,São Paulo,1,São José do Rio Preto,3,Votuporanga,Cosmorama,3,Sudeste
SP,63614,São Paulo,15,Metropolitana de São Paulo,60,Itapecerica da Serra,Cotia,3,Sudeste
SP,63630,São Paulo,2,Ribeirão Preto,14,Ribeirão Preto,Cravinhos,3,Sudeste
SP,63657,São Paulo,2,Ribeirão Preto,12,Franca,Cristais Paulista,3,Sudeste
SP,63673,São Paulo,10,Assis,39,Assis,Cruzália,3,Sudeste
SP,63690,São Paulo,13,Vale do Paraíba Paulista,51,Guaratinguetá,Cruzeiro,3,Sudeste
SP,63711,São Paulo,15,Metropolitana de São Paulo,63,Santos,Cubatão,3,Sudeste
SP,63738,São Paulo,13,Vale do Paraíba Paulista,53,Paraibuna/Paraitinga,Cunha,3,Sudeste
SP,63754,São Paulo,5,Araraquara,25,São Carlos,Descalvado,3,Sudeste
SP,63770,São Paulo,15,Metropolitana de São Paulo,61,São Paulo,Diadema,3,Sudeste
SP,63797,São Paulo,7,Campinas,30,São João da Boa Vista,Divinolândia,3,Sudeste
SP,63819,São Paulo,5,Araraquara,24,Araraquara,Dobrada,3,Sudeste
SP,63835,São Paulo,4,Bauru,21,Jaú,Dois Córregos,3,Sudeste
SP,63851,São Paulo,1,São José do Rio Preto,1,Jales,Dolcinópolis,3,Sudeste
SP,63878,São Paulo,5,Araraquara,25,São Carlos,Dourado,3,Sudeste
SP,63894,São Paulo,8,Presidente Prudente,34,Dracena,Dracena,3,Sudeste
SP,63916,São Paulo,4,Bauru,20,Bauru,Duartina,3,Sudeste
SP,63932,São Paulo,2,Ribeirão Preto,14,Ribeirão Preto,Dumont,3,Sudeste
SP,63959,São Paulo,9,Marília,38,Marília,Echaporã,3,Sudeste
SP,63975,São Paulo,14,Litoral Sul Paulista,55,Registro,Eldorado,3,Sudeste
SP,63991,São Paulo,7,Campinas,32,Campinas,Elias Fausto,3,Sudeste
SP,64017,São Paulo,15,Metropolitana de São Paulo,60,Itapecerica da Serra,Embu das Artes,3,Sudeste
SP,64033,São Paulo,15,Metropolitana de São Paulo,60,Itapecerica da Serra,Embu-Guaçu,3,Sudeste
SP,64050,São Paulo,1,São José do Rio Preto,2,Fernandópolis,Estrela d'Oeste,3,Sudeste
SP,64076,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Estrela do Norte,3,Sudeste
SP,64092,São Paulo,10,Assis,40,Ourinhos,Fartura,3,Sudeste
SP,64114,São Paulo,1,São José do Rio Preto,2,Fernandópolis,Fernandópolis,3,Sudeste
SP,64130,São Paulo,2,Ribeirão Preto,13,Jaboticabal,Fernando Prestes,3,Sudeste
SP,64157,São Paulo,15,Metropolitana de São Paulo,62,Mogi das Cruzes,Ferraz de Vasconcelos,3,Sudeste
SP,64173,São Paulo,8,Presidente Prudente,35,Adamantina,Flora Rica,3,Sudeste
SP,64190,São Paulo,1,São José do Rio Preto,6,Auriflama,Floreal,3,Sudeste
SP,64211,São Paulo,8,Presidente Prudente,35,Adamantina,Flórida Paulista,3,Sudeste
SP,64238,São Paulo,10,Assis,39,Assis,Florínia,3,Sudeste
SP,64254,São Paulo,2,Ribeirão Preto,12,Franca,Franca,3,Sudeste
SP,64270,São Paulo,15,Metropolitana de São Paulo,58,Franco da Rocha,Francisco Morato,3,Sudeste
SP,64297,São Paulo,15,Metropolitana de São Paulo,58,Franco da Rocha,Franco da Rocha,3,Sudeste
SP,64319,São Paulo,3,Araçatuba,18,Birigui,Gabriel Monteiro,3,Sudeste
SP,64335,São Paulo,9,Marília,38,Marília,Gália,3,Sudeste
SP,64351,São Paulo,9,Marília,38,Marília,Garça,3,Sudeste
SP,64378,São Paulo,1,São José do Rio Preto,6,Auriflama,Gastão Vidigal,3,Sudeste
SP,64394,São Paulo,1,São José do Rio Preto,6,Auriflama,General Salgado,3,Sudeste
SP,64416,São Paulo,4,Bauru,19,Lins,Getulina,3,Sudeste
SP,64432,São Paulo,3,Araçatuba,18,Birigui,Glicério,3,Sudeste
SP,64459,São Paulo,4,Bauru,19,Lins,Guaiçara,3,Sudeste
SP,64475,São Paulo,4,Bauru,19,Lins,Guaimbê,3,Sudeste
SP,64491,São Paulo,2,Ribeirão Preto,10,São Joaquim da Barra,Guaíra,3,Sudeste
SP,64513,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Guapiaçu,3,Sudeste
SP,64530,São Paulo,11,Itapetininga,44,Capão Bonito,Guapiara,3,Sudeste
SP,64556,São Paulo,2,Ribeirão Preto,11,Ituverava,Guará,3,Sudeste
SP,64572,São Paulo,3,Araçatuba,16,Andradina,Guaraçaí,3,Sudeste
SP,64599,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Guaraci,3,Sudeste
SP,64610,São Paulo,1,São José do Rio Preto,2,Fernandópolis,Guarani d'Oeste,3,Sudeste
SP,64637,São Paulo,4,Bauru,20,Bauru,Guarantã,3,Sudeste
SP,64653,São Paulo,3,Araçatuba,17,Araçatuba,Guararapes,3,Sudeste
SP,64670,São Paulo,15,Metropolitana de São Paulo,62,Mogi das Cruzes,Guararema,3,Sudeste
SP,64696,São Paulo,13,Vale do Paraíba Paulista,51,Guaratinguetá,Guaratinguetá,3,Sudeste
SP,64718,São Paulo,11,Itapetininga,42,Itapetininga,Guareí,3,Sudeste
SP,64734,São Paulo,2,Ribeirão Preto,13,Jaboticabal,Guariba,3,Sudeste
SP,64750,São Paulo,15,Metropolitana de São Paulo,63,Santos,Guarujá,3,Sudeste
SP,64777,São Paulo,15,Metropolitana de São Paulo,59,Guarulhos,Guarulhos,3,Sudeste
SP,64793,São Paulo,1,São José do Rio Preto,6,Auriflama,Guzolândia,3,Sudeste
SP,64815,São Paulo,9,Marília,37,Tupã,Herculândia,3,Sudeste
SP,64831,São Paulo,4,Bauru,20,Bauru,Iacanga,3,Sudeste
SP,64858,São Paulo,9,Marília,37,Tupã,Iacri,3,Sudeste
SP,64874,São Paulo,5,Araraquara,25,São Carlos,Ibaté,3,Sudeste
SP,64890,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Ibirá,3,Sudeste
SP,64912,São Paulo,10,Assis,39,Assis,Ibirarema,3,Sudeste
SP,64939,São Paulo,5,Araraquara,24,Araraquara,Ibitinga,3,Sudeste
SP,64955,São Paulo,12,Macro Metropolitana Paulista,45,Piedade,Ibiúna,3,Sudeste
SP,64971,São Paulo,1,São José do Rio Preto,4,São José do Rio Preto,Icém,3,Sudeste
SP,64998,São Paulo,10,Assis,39,Assis,Iepê,3,Sudeste
SP,65013,São Paulo,4,Bauru,21,Jaú,Igaraçu do Tietê,3,Sudeste
SP,65030,São Paulo,2,Ribeirão Preto,11,Ituverava,Igarapava,3,Sudeste
SP,65056,São Paulo,13,Vale do Paraíba Paulista,50,São José dos Campos,Igaratá,3,Sudeste
SP,65072,São Paulo,14,Litoral Sul Paulista,55,Registro,Iguape,3,Sudeste
SP,65099,São Paulo,13,Vale do Paraíba Paulista,54,Caraguatatuba,Ilhabela,3,Sudeste
SP,65110,São Paulo,7,Campinas,32,Campinas,Indaiatuba,3,Sudeste
SP,65137,São Paulo,8,Presidente Prudente,36,Presidente Prudente,Indiana,3,Sudeste
SP,65153,São Paulo,1,São José do Rio Preto,2,Fernandópolis,Indiaporã,3,Sudeste
SP,65170,São Paulo,8,Presidente Prudente,35,Adamantina,Inúbia Paulista,3,Sudeste
SP,65196,São Paulo,10,Assis,40,Ourinhos,Ipaussu,3,Sudeste
SP,65218,São Paulo,12,Macro Metropolitana Paulista,46,Sorocaba,Iperó,3,Sudeste
SP,65234,São Paulo,6,Piracicaba,26,Rio Claro,Ipeúna,3,Sudeste
SP,65250,São Paulo,11,Itapetininga,44,Capão Bonito,Iporanga,3,Sudeste
SP,65277,São Paulo,2,Ribeirão Preto,10,São Joaquim da Barra,Ipuã,3,Sudeste
SP,65293,São Paulo,6,Piracicaba,27,Limeira,Iracemápolis,3,Sudeste
SP,65315,São Paulo,1,São José do Rio Preto,8,Novo Horizonte,Irapuã,3,Sudeste
SP,65331,São Paulo,8,Presidente Prudente,35,Adamantina,Irapuru,3,Sudeste
